country,msm_id,file_name,network_transition_key,network_transition_representation,hop_pair_as_class,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
TH,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,38040->38040,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,0,0,2
TO,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,24390->24390,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
TR,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:TR->GR,country_fallback,country_fallback,17,17,1.0,1,True,False,False,True,17,9,3,0,17
TW,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:TW->TW,country_fallback,country_fallback,36,36,0.4444444444444444,1,True,False,False,True,81,33,8,36,0
TW,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,7539->7539,as_transition,intra_as_hop_pair,16,16,0.19753086419753085,2,False,True,False,False,81,33,8,8,8
TW,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,4780->4780,as_transition,intra_as_hop_pair,6,6,0.07407407407407407,3,False,False,True,False,81,33,8,6,0
TW,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,18041->7539,as_transition,cross_as_transition,5,5,0.06172839506172839,4,False,False,False,False,81,33,8,5,0
TW,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,9505->9505,as_transition,intra_as_hop_pair,4,4,0.04938271604938271,5,False,False,False,False,81,33,8,0,4
TW,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,3462->3462,as_transition,intra_as_hop_pair,4,4,0.04938271604938271,6,False,False,False,False,81,33,8,4,0
TW,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,1659->1659,as_transition,intra_as_hop_pair,4,4,0.04938271604938271,7,False,False,False,False,81,33,8,4,0
TW,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,4637->4637,as_transition,intra_as_hop_pair,3,3,0.037037037037037035,8,False,False,False,False,81,33,8,0,3
TW,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,1659->7539,as_transition,cross_as_transition,2,2,0.024691358024691357,9,False,False,False,False,81,33,8,2,0
TW,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,149791->7539,as_transition,cross_as_transition,1,1,0.012345679012345678,10,False,False,False,False,81,33,8,1,0
US,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,11,11,0.24444444444444444,1,True,False,False,False,45,24,14,11,0
US,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,6939->6939,as_transition,intra_as_hop_pair,11,11,0.24444444444444444,2,False,True,False,False,45,24,14,11,0
US,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,7922->7922,as_transition,intra_as_hop_pair,5,5,0.1111111111111111,3,False,False,True,False,45,24,14,5,0
US,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:US->CA,country_fallback,country_fallback,3,3,0.06666666666666667,4,False,False,False,True,45,24,14,0,3
US,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:US->US,country_fallback,country_fallback,2,2,0.044444444444444446,5,False,False,False,True,45,24,14,2,0
US,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,63479->63479,as_transition,intra_as_hop_pair,2,2,0.044444444444444446,6,False,False,False,False,45,24,14,2,0
US,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,7018->7018,as_transition,intra_as_hop_pair,2,2,0.044444444444444446,7,False,False,False,False,45,24,14,2,0
US,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,17456->17456,as_transition,intra_as_hop_pair,2,2,0.044444444444444446,8,False,False,False,False,45,24,14,2,0
US,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,140627->4826,as_transition,cross_as_transition,2,2,0.044444444444444446,9,False,False,False,False,45,24,14,0,2
US,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,19518->19518,as_transition,intra_as_hop_pair,2,2,0.044444444444444446,10,False,False,False,False,45,24,14,2,0
US,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,20001->20001,as_transition,intra_as_hop_pair,2,2,0.044444444444444446,11,False,False,False,False,45,24,14,2,0
US,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,1,1,0.022222222222222223,12,False,False,False,False,45,24,14,0,1
VI,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,14434->14434,as_transition,intra_as_hop_pair,4,4,1.0,1,True,False,False,False,4,2,1,0,4
VN,5016,dns-root_j-root_msm5016_20260701T000000Z_010000Z.json,45899->45899,as_transition,intra_as_hop_pair,4,4,1.0,1,True,False,False,False,4,2,1,0,4
